student_PESEL,matura_id,subject,level,year,classroom,classroom_capacity,teacher_PESEL,subject_teacher,isRetaken,anulled
43709127416,45,Mathematics,basic,2022,Room_1,big,81359177700,Geography,0,NotAnulled
43709127416,46,Polish,basic,2022,Room_3,big,95635941509,Geography,0,NotAnulled
43709127416,47,English,basic,2022,Room_4,big,24935803837,Physical Education,1,Anulled
43709127416,48,Physics,extended,2022,Room_9,small,95635941509,Geography,0,NotAnulled
43709127416,49,History,extended,2022,Room_17,big,36952721923,Polish,0,NotAnulled
43709127416,54,Polish,extended,2022,Room_21,big,24935803837,Geography,0,NotAnulled
26944597006,45,Mathematics,basic,2022,Room_14,small,58175080694,Polish,0,NotAnulled
26944597006,46,Polish,basic,2022,Room_13,big,23041778753,Physics,0,NotAnulled
26944597006,47,English,basic,2022,Room_8,small,18138552030,Polish,0,NotAnulled
26944597006,49,History,extended,2022,Room_13,big,50945643201,Physics,0,NotAnulled
26944597006,50,Biology,extended,2022,Room_5,big,18138552030,Polish,0,NotAnulled
26944597006,55,English,extended,2022,Room_5,big,36952721923,Polish,0,NotAnulled
24758269147,45,Mathematics,basic,2022,Room_2,big,23041778753,Physics,0,NotAnulled
24758269147,46,Polish,basic,2022,Room_12,big,51973405392,Physics,0,NotAnulled
24758269147,47,English,basic,2022,Room_8,small,81359177700,Geography,0,NotAnulled
24758269147,50,Biology,extended,2022,Room_15,small,81165531253,Geography,0,NotAnulled
24758269147,54,Polish,extended,2022,Room_13,big,76846326096,Geography,0,NotAnulled
24758269147,53,Mathematics,extended,2022,Room_11,small,24935803837,Geography,0,NotAnulled
24758269147,52,Geography,extended,2022,Room_1,big,88515543667,Mathematics,0,NotAnulled
24758269147,49,History,extended,2022,Room_3,big,75425501819,Polish,0,NotAnulled
17558003896,45,Mathematics,basic,2022,Room_18,small,50945643201,Physics,0,NotAnulled
17558003896,46,Polish,basic,2022,Room_2,big,95635941509,Geography,0,NotAnulled
17558003896,47,English,basic,2022,Room_7,small,88515543667,Mathematics,0,NotAnulled
17558003896,49,History,extended,2022,Room_2,big,52894468092,Geography,0,NotAnulled
57567136670,45,Mathematics,basic,2022,Room_17,big,51973405392,Physics,0,NotAnulled
57567136670,46,Polish,basic,2022,Room_3,big,81359177700,Geography,0,NotAnulled
57567136670,47,English,basic,2022,Room_11,small,81165531253,Geography,0,NotAnulled
57567136670,51,Chemistry,extended,2022,Room_15,small,60831350511,Biology,0,NotAnulled
57567136670,52,Geography,extended,2022,Room_6,small,90391127449,Chemistry,0,NotAnulled
57567136670,50,Biology,extended,2022,Room_10,small,18138552030,Polish,0,NotAnulled
73176473029,45,Mathematics,basic,2022,Room_7,small,73128415155,Chemistry,0,NotAnulled
73176473029,46,Polish,basic,2022,Room_6,small,19150622889,History,0,NotAnulled
73176473029,47,English,basic,2022,Room_12,big,81359177700,Geography,0,NotAnulled
73176473029,51,Chemistry,extended,2022,Room_8,small,15187984005,Physics,0,NotAnulled
73176473029,52,Geography,extended,2022,Room_20,small,41025702129,English,0,NotAnulled
72298166600,45,Mathematics,basic,2022,Room_12,big,15631219101,English,0,NotAnulled
72298166600,46,Polish,basic,2022,Room_14,small,15631219101,English,0,NotAnulled
72298166600,47,English,basic,2022,Room_12,big,58175080694,Polish,0,NotAnulled
72298166600,53,Mathematics,extended,2022,Room_17,big,7627861561,Chemistry,0,NotAnulled
72298166600,52,Geography,extended,2022,Room_5,big,23041778753,Physics,0,NotAnulled
72298166600,51,Chemistry,extended,2022,Room_5,big,24935803837,Geography,0,NotAnulled
72298166600,49,History,extended,2022,Room_14,small,18138552030,Polish,0,NotAnulled
31133458247,45,Mathematics,basic,2022,Room_21,big,8717912686,Biology,0,NotAnulled
31133458247,46,Polish,basic,2022,Room_14,small,76846326096,Geography,0,NotAnulled
31133458247,47,English,basic,2022,Room_18,small,88515543667,Mathematics,0,NotAnulled
31133458247,48,Physics,extended,2022,Room_14,small,60831350511,Biology,0,NotAnulled
31133458247,49,History,extended,2022,Room_7,small,24935803837,Geography,0,NotAnulled
31133458247,54,Polish,extended,2022,Room_7,small,81165531253,Geography,0,NotAnulled
13438655487,45,Mathematics,basic,2022,Room_20,small,95635941509,Geography,0,NotAnulled
13438655487,46,Polish,basic,2022,Room_10,small,88515543667,Mathematics,0,NotAnulled
13438655487,47,English,basic,2022,Room_16,small,51973405392,Physics,0,NotAnulled
13438655487,51,Chemistry,extended,2022,Room_1,big,36952721923,Polish,0,NotAnulled
13438655487,52,Geography,extended,2022,Room_9,small,36952721923,Polish,0,NotAnulled
13438655487,48,Physics,extended,2022,Room_3,big,8717912686,Biology,0,NotAnulled
9307280842,45,Mathematics,basic,2022,Room_5,big,41025702129,English,0,NotAnulled
9307280842,46,Polish,basic,2022,Room_13,big,51973405392,Physics,0,NotAnulled
9307280842,47,English,basic,2022,Room_12,big,99010112345,Physical Education,0,NotAnulled
9307280842,54,Polish,extended,2022,Room_10,small,99010112345,Physical Education,0,NotAnulled
9307280842,55,English,extended,2022,Room_9,small,60831350511,Biology,0,NotAnulled
9307280842,53,Mathematics,extended,2022,Room_17,big,23041778753,Physics,0,NotAnulled
9307280842,52,Geography,extended,2022,Room_5,big,97238058536,Chemistry,0,NotAnulled
9307280842,51,Chemistry,extended,2022,Room_16,small,23041778753,Physics,0,NotAnulled
61378638015,45,Mathematics,basic,2022,Room_13,big,81359177700,Geography,0,NotAnulled
61378638015,46,Polish,basic,2022,Room_15,small,73128415155,Chemistry,0,NotAnulled
61378638015,47,English,basic,2022,Room_16,small,81165531253,Geography,0,NotAnulled
61378638015,49,History,extended,2022,Room_4,big,36952721923,Polish,0,NotAnulled
61378638015,50,Biology,extended,2022,Room_18,small,95635941509,Geography,0,NotAnulled
61378638015,53,Mathematics,extended,2022,Room_8,small,52894468092,Geography,0,NotAnulled
57285565764,45,Mathematics,basic,2022,Room_14,small,51937947921,Polish,0,NotAnulled
57285565764,46,Polish,basic,2022,Room_12,big,99010112345,Physical Education,0,NotAnulled
57285565764,47,English,basic,2022,Room_13,big,26437583152,Polish,0,NotAnulled
57285565764,49,History,extended,2022,Room_11,small,60831350511,Biology,0,NotAnulled
57285565764,50,Biology,extended,2022,Room_4,big,97238058536,Chemistry,0,NotAnulled
68295923280,45,Mathematics,basic,2022,Room_7,small,67239597077,Physics,0,NotAnulled
68295923280,46,Polish,basic,2022,Room_12,big,95635941509,Geography,0,NotAnulled
68295923280,47,English,basic,2022,Room_21,big,26437583152,Polish,0,NotAnulled
68295923280,49,History,extended,2022,Room_19,small,75425501819,Polish,0,NotAnulled
68295923280,55,English,extended,2022,Room_15,small,95635941509,Geography,0,NotAnulled
68295923280,53,Mathematics,extended,2022,Room_9,small,52894468092,Geography,0,NotAnulled
68295923280,52,Geography,extended,2022,Room_13,big,8717912686,Biology,0,NotAnulled
68295923280,54,Polish,extended,2022,Room_13,big,73128415155,Chemistry,0,NotAnulled
68295923280,50,Biology,extended,2022,Room_5,big,88515543667,Mathematics,0,NotAnulled
1732553940,45,Mathematics,basic,2022,Room_2,big,24935803837,Geography,0,NotAnulled
1732553940,46,Polish,basic,2022,Room_1,big,67239597077,Physics,0,NotAnulled
1732553940,47,English,basic,2022,Room_20,small,60831350511,Biology,0,NotAnulled
1732553940,50,Biology,extended,2022,Room_3,big,67239597077,Physics,0,NotAnulled
1732553940,53,Mathematics,extended,2022,Room_13,big,41025702129,English,0,NotAnulled
26333328309,45,Mathematics,basic,2022,Room_5,big,23041778753,Physics,0,NotAnulled
26333328309,46,Polish,basic,2022,Room_16,small,15187984005,Physics,0,NotAnulled
26333328309,47,English,basic,2022,Room_5,big,50945643201,Physics,0,NotAnulled
26333328309,50,Biology,extended,2022,Room_18,small,76846326096,Geography,0,NotAnulled
26333328309,51,Chemistry,extended,2022,Room_13,big,58175080694,Polish,0,NotAnulled
13610685846,45,Mathematics,basic,2022,Room_1,big,8717912686,Biology,0,NotAnulled
13610685846,46,Polish,basic,2022,Room_7,small,23041778753,Physics,0,NotAnulled
13610685846,47,English,basic,2022,Room_7,small,73128415155,Chemistry,0,NotAnulled
13610685846,54,Polish,extended,2022,Room_17,big,90391127449,Chemistry,0,NotAnulled
13610685846,55,English,extended,2022,Room_12,big,19150622889,History,0,NotAnulled
13610685846,52,Geography,extended,2022,Room_3,big,67239597077,Physics,0,NotAnulled
13610685846,53,Mathematics,extended,2022,Room_8,small,8717912686,Biology,0,NotAnulled
13610685846,49,History,extended,2022,Room_5,big,88515543667,Mathematics,0,NotAnulled
13610685846,48,Physics,extended,2022,Room_14,small,60831350511,Biology,0,NotAnulled
51700082247,45,Mathematics,basic,2022,Room_4,big,18138552030,Polish,0,NotAnulled
51700082247,46,Polish,basic,2022,Room_12,big,81359177700,Geography,0,NotAnulled
51700082247,47,English,basic,2022,Room_12,big,50945643201,Physics,0,NotAnulled
51700082247,52,Geography,extended,2022,Room_5,big,19150622889,History,0,NotAnulled
83901041224,45,Mathematics,basic,2022,Room_3,big,67239597077,Physics,0,NotAnulled
83901041224,46,Polish,basic,2022,Room_12,big,51973405392,Physics,0,NotAnulled
83901041224,47,English,basic,2022,Room_6,small,99010112345,Physical Education,0,NotAnulled
83901041224,51,Chemistry,extended,2022,Room_3,big,76846326096,Geography,0,NotAnulled
83901041224,50,Biology,extended,2022,Room_11,small,90391127449,Chemistry,0,NotAnulled
15728041037,45,Mathematics,basic,2022,Room_11,small,81165531253,Geography,0,NotAnulled
15728041037,46,Polish,basic,2022,Room_14,small,60831350511,Biology,0,NotAnulled
15728041037,47,English,basic,2022,Room_16,small,76846326096,Geography,0,NotAnulled
15728041037,52,Geography,extended,2022,Room_12,big,15631219101,English,0,NotAnulled
15728041037,53,Mathematics,extended,2022,Room_12,big,7627861561,Chemistry,0,NotAnulled
15728041037,48,Physics,extended,2022,Room_9,small,18138552030,Polish,0,NotAnulled
15847354501,45,Mathematics,basic,2022,Room_4,big,19150622889,History,0,NotAnulled
15847354501,46,Polish,basic,2022,Room_7,small,88515543667,Mathematics,0,NotAnulled
15847354501,47,English,basic,2022,Room_2,big,88515543667,Mathematics,0,NotAnulled
15847354501,50,Biology,extended,2022,Room_15,small,7627861561,Chemistry,0,NotAnulled
15847354501,51,Chemistry,extended,2022,Room_13,big,18138552030,Polish,0,NotAnulled
15847354501,53,Mathematics,extended,2022,Room_5,big,95635941509,Geography,0,NotAnulled
15847354501,55,English,extended,2022,Room_9,small,99010112345,Physical Education,0,NotAnulled
36710298311,45,Mathematics,basic,2022,Room_9,small,52894468092,Geography,0,NotAnulled
36710298311,46,Polish,basic,2022,Room_12,big,95635941509,Geography,0,NotAnulled
36710298311,47,English,basic,2022,Room_11,small,99010112345,Physical Education,0,NotAnulled
36710298311,49,History,extended,2022,Room_15,small,8717912686,Biology,0,NotAnulled
93180140249,45,Mathematics,basic,2022,Room_16,small,95635941509,Geography,0,NotAnulled
93180140249,46,Polish,basic,2022,Room_12,big,8717912686,Biology,0,NotAnulled
93180140249,47,English,basic,2022,Room_11,small,95635941509,Geography,0,NotAnulled
93180140249,51,Chemistry,extended,2022,Room_13,big,15187984005,Physics,0,NotAnulled
93180140249,54,Polish,extended,2022,Room_11,small,19150622889,History,0,NotAnulled
93180140249,50,Biology,extended,2022,Room_19,small,51973405392,Physics,0,NotAnulled
15726729622,45,Mathematics,basic,2022,Room_21,big,99010112345,Physical Education,0,NotAnulled
15726729622,46,Polish,basic,2022,Room_8,small,73128415155,Chemistry,0,NotAnulled
15726729622,47,English,basic,2022,Room_3,big,15187984005,Physics,0,NotAnulled
15726729622,55,English,extended,2022,Room_20,small,36952721923,Polish,0,NotAnulled
15726729622,49,History,extended,2022,Room_11,small,99010112345,Physical Education,0,NotAnulled
15726729622,50,Biology,extended,2022,Room_14,small,23041778753,Physics,0,NotAnulled
15726729622,51,Chemistry,extended,2022,Room_4,big,51973405392,Physics,0,NotAnulled
15726729622,52,Geography,extended,2022,Room_19,small,18138552030,Polish,0,NotAnulled
15726729622,54,Polish,extended,2022,Room_17,big,15187984005,Physics,0,NotAnulled
97090460171,45,Mathematics,basic,2022,Room_15,small,81165531253,Geography,0,NotAnulled
97090460171,46,Polish,basic,2022,Room_11,small,88515543667,Mathematics,0,NotAnulled
97090460171,47,English,basic,2022,Room_11,small,81165531253,Geography,0,NotAnulled
97090460171,55,English,extended,2022,Room_19,small,81359177700,Geography,0,NotAnulled
97090460171,48,Physics,extended,2022,Room_21,big,97238058536,Chemistry,0,NotAnulled
69170079951,45,Mathematics,basic,2022,Room_21,big,51973405392,Physics,0,NotAnulled
69170079951,46,Polish,basic,2022,Room_19,small,88515543667,Mathematics,0,NotAnulled
69170079951,47,English,basic,2022,Room_5,big,90391127449,Chemistry,0,NotAnulled
69170079951,51,Chemistry,extended,2022,Room_19,small,41025702129,English,0,NotAnulled
69170079951,53,Mathematics,extended,2022,Room_5,big,90391127449,Chemistry,0,NotAnulled
69170079951,49,History,extended,2022,Room_12,big,95635941509,Geography,0,NotAnulled
64880908599,45,Mathematics,basic,2022,Room_4,big,97238058536,Chemistry,0,NotAnulled
64880908599,46,Polish,basic,2022,Room_17,big,81359177700,Geography,0,NotAnulled
64880908599,47,English,basic,2022,Room_13,big,8717912686,Biology,0,NotAnulled
64880908599,49,History,extended,2022,Room_4,big,81165531253,Geography,0,NotAnulled
64880908599,50,Biology,extended,2022,Room_16,small,52894468092,Geography,0,NotAnulled
64880908599,52,Geography,extended,2022,Room_15,small,75425501819,Polish,0,NotAnulled
64880908599,54,Polish,extended,2022,Room_13,big,97238058536,Chemistry,0,NotAnulled
64880908599,53,Mathematics,extended,2022,Room_12,big,19150622889,History,0,NotAnulled
64880908599,48,Physics,extended,2022,Room_14,small,52894468092,Geography,0,NotAnulled
48110820007,45,Mathematics,basic,2022,Room_20,small,36952721923,Polish,0,NotAnulled
48110820007,46,Polish,basic,2022,Room_4,big,8717912686,Biology,0,NotAnulled
48110820007,47,English,basic,2022,Room_7,small,75425501819,Polish,0,NotAnulled
48110820007,55,English,extended,2022,Room_4,big,36952721923,Polish,0,NotAnulled
48110820007,53,Mathematics,extended,2022,Room_19,small,15187984005,Physics,0,NotAnulled
48110820007,48,Physics,extended,2022,Room_14,small,90391127449,Chemistry,0,NotAnulled
48110820007,54,Polish,extended,2022,Room_7,small,52894468092,Geography,0,NotAnulled
73183690264,45,Mathematics,basic,2022,Room_20,small,76846326096,Geography,0,NotAnulled
73183690264,46,Polish,basic,2022,Room_13,big,67239597077,Physics,0,NotAnulled
73183690264,47,English,basic,2022,Room_2,big,36952721923,Polish,0,NotAnulled
73183690264,53,Mathematics,extended,2022,Room_21,big,73128415155,Chemistry,0,NotAnulled
73183690264,48,Physics,extended,2022,Room_4,big,8717912686,Biology,0,NotAnulled
73183690264,55,English,extended,2022,Room_2,big,81165531253,Geography,0,NotAnulled
73183690264,52,Geography,extended,2022,Room_10,small,50945643201,Physics,0,NotAnulled
73183690264,51,Chemistry,extended,2022,Room_12,big,50945643201,Physics,0,NotAnulled
73183690264,50,Biology,extended,2022,Room_16,small,97238058536,Chemistry,0,NotAnulled
68432247982,45,Mathematics,basic,2022,Room_9,small,26437583152,Polish,0,NotAnulled
68432247982,46,Polish,basic,2022,Room_19,small,90391127449,Chemistry,0,NotAnulled
68432247982,47,English,basic,2022,Room_20,small,7627861561,Chemistry,0,NotAnulled
68432247982,51,Chemistry,extended,2022,Room_7,small,81165531253,Geography,0,NotAnulled
68432247982,50,Biology,extended,2022,Room_16,small,15631219101,English,0,NotAnulled
68432247982,52,Geography,extended,2022,Room_15,small,97238058536,Chemistry,0,NotAnulled
68432247982,53,Mathematics,extended,2022,Room_17,big,18138552030,Polish,0,NotAnulled
11474576958,45,Mathematics,basic,2022,Room_3,big,36952721923,Polish,0,NotAnulled
11474576958,46,Polish,basic,2022,Room_12,big,95635941509,Geography,0,NotAnulled
11474576958,47,English,basic,2022,Room_7,small,52894468092,Geography,0,NotAnulled
11474576958,48,Physics,extended,2022,Room_7,small,41025702129,English,0,NotAnulled
67297936760,45,Mathematics,basic,2022,Room_17,big,7627861561,Chemistry,0,NotAnulled
67297936760,46,Polish,basic,2022,Room_4,big,24935803837,Geography,0,NotAnulled
67297936760,47,English,basic,2022,Room_11,small,8717912686,Biology,0,NotAnulled
67297936760,49,History,extended,2022,Room_3,big,51973405392,Physics,0,NotAnulled
67297936760,51,Chemistry,extended,2022,Room_11,small,67239597077,Physics,0,NotAnulled
67297936760,52,Geography,extended,2022,Room_7,small,90391127449,Chemistry,0,NotAnulled
10787692334,45,Mathematics,basic,2022,Room_9,small,99010112345,Physical Education,0,NotAnulled
10787692334,46,Polish,basic,2022,Room_8,small,81165531253,Geography,0,NotAnulled
10787692334,47,English,basic,2022,Room_13,big,81165531253,Geography,0,NotAnulled
10787692334,50,Biology,extended,2022,Room_1,big,76846326096,Geography,0,NotAnulled
10787692334,53,Mathematics,extended,2022,Room_15,small,51937947921,Polish,0,NotAnulled
10787692334,51,Chemistry,extended,2022,Room_20,small,99010112345,Physical Education,0,NotAnulled
86998394121,45,Mathematics,basic,2022,Room_2,big,58175080694,Polish,0,NotAnulled
86998394121,46,Polish,basic,2022,Room_13,big,50945643201,Physics,0,NotAnulled
86998394121,47,English,basic,2022,Room_13,big,81359177700,Geography,0,NotAnulled
86998394121,55,English,extended,2022,Room_10,small,88515543667,Mathematics,0,NotAnulled
86998394121,52,Geography,extended,2022,Room_9,small,26437583152,Polish,0,NotAnulled
86998394121,48,Physics,extended,2022,Room_4,big,18138552030,Polish,0,NotAnulled
86998394121,53,Mathematics,extended,2022,Room_7,small,15187984005,Physics,0,NotAnulled
86998394121,51,Chemistry,extended,2022,Room_20,small,88515543667,Mathematics,0,NotAnulled
86998394121,54,Polish,extended,2022,Room_8,small,90391127449,Chemistry,0,NotAnulled
35631143958,45,Mathematics,basic,2022,Room_17,big,26437583152,Polish,0,NotAnulled
35631143958,46,Polish,basic,2022,Room_2,big,73128415155,Chemistry,0,NotAnulled
35631143958,47,English,basic,2022,Room_7,small,81165531253,Geography,0,NotAnulled
35631143958,55,English,extended,2022,Room_19,small,81165531253,Geography,0,NotAnulled
35631143958,53,Mathematics,extended,2022,Room_1,big,8717912686,Biology,0,NotAnulled
35631143958,49,History,extended,2022,Room_1,big,15631219101,English,0,NotAnulled
35631143958,50,Biology,extended,2022,Room_5,big,97238058536,Chemistry,0,NotAnulled
35631143958,51,Chemistry,extended,2022,Room_18,small,50945643201,Physics,0,NotAnulled
48492616798,45,Mathematics,basic,2022,Room_6,small,60831350511,Biology,0,NotAnulled
48492616798,46,Polish,basic,2022,Room_4,big,90391127449,Chemistry,0,NotAnulled
48492616798,47,English,basic,2022,Room_21,big,90391127449,Chemistry,0,NotAnulled
48492616798,51,Chemistry,extended,2022,Room_11,small,41025702129,English,0,NotAnulled
48492616798,49,History,extended,2022,Room_1,big,50945643201,Physics,0,NotAnulled
48492616798,50,Biology,extended,2022,Room_7,small,97238058536,Chemistry,0,NotAnulled
48492616798,55,English,extended,2022,Room_18,small,18138552030,Polish,0,NotAnulled
48492616798,53,Mathematics,extended,2022,Room_9,small,41025702129,English,0,NotAnulled
16056907900,45,Mathematics,basic,2022,Room_21,big,36952721923,Polish,0,NotAnulled
16056907900,46,Polish,basic,2022,Room_14,small,24935803837,Geography,0,NotAnulled
16056907900,47,English,basic,2022,Room_21,big,60831350511,Biology,0,NotAnulled
16056907900,48,Physics,extended,2022,Room_18,small,99010112345,Physical Education,0,NotAnulled
16056907900,53,Mathematics,extended,2022,Room_9,small,51937947921,Polish,0,NotAnulled
16056907900,50,Biology,extended,2022,Room_2,big,19150622889,History,0,NotAnulled
16056907900,51,Chemistry,extended,2022,Room_2,big,26437583152,Polish,0,NotAnulled
197092148,45,Mathematics,basic,2022,Room_12,big,15631219101,English,0,NotAnulled
197092148,46,Polish,basic,2022,Room_18,small,67239597077,Physics,0,NotAnulled
197092148,47,English,basic,2022,Room_7,small,75425501819,Polish,0,NotAnulled
197092148,51,Chemistry,extended,2022,Room_10,small,15631219101,English,0,NotAnulled
197092148,50,Biology,extended,2022,Room_4,big,67239597077,Physics,0,NotAnulled
197092148,52,Geography,extended,2022,Room_13,big,8717912686,Biology,0,NotAnulled
43682017624,45,Mathematics,basic,2022,Room_1,big,95635941509,Geography,0,NotAnulled
43682017624,46,Polish,basic,2022,Room_11,small,15631219101,English,0,NotAnulled
43682017624,47,English,basic,2022,Room_10,small,50945643201,Physics,0,NotAnulled
43682017624,50,Biology,extended,2022,Room_9,small,97238058536,Chemistry,0,NotAnulled
43682017624,54,Polish,extended,2022,Room_6,small,8717912686,Biology,0,NotAnulled
37030379260,45,Mathematics,basic,2022,Room_2,big,18138552030,Polish,0,NotAnulled
37030379260,46,Polish,basic,2022,Room_12,big,50945643201,Physics,0,NotAnulled
37030379260,47,English,basic,2022,Room_21,big,81359177700,Geography,0,NotAnulled
37030379260,50,Biology,extended,2022,Room_12,big,90391127449,Chemistry,0,NotAnulled
46449917928,45,Mathematics,basic,2022,Room_13,big,99010112345,Physical Education,0,NotAnulled
46449917928,46,Polish,basic,2022,Room_6,small,51973405392,Physics,0,NotAnulled
46449917928,47,English,basic,2022,Room_3,big,15187984005,Physics,0,NotAnulled
46449917928,49,History,extended,2022,Room_3,big,88515543667,Mathematics,0,NotAnulled
46449917928,51,Chemistry,extended,2022,Room_1,big,8717912686,Biology,0,NotAnulled
46449917928,48,Physics,extended,2022,Room_4,big,52894468092,Geography,0,NotAnulled
46449917928,50,Biology,extended,2022,Room_7,small,50945643201,Physics,0,NotAnulled
