student_PESEL,matura_id,subject,level,year,classroom,classroom_capacity,teacher_PESEL,subject_teacher,isRetaken,anulled
21464260592,1,Mathematics,basic,2018,Room_10,small,8717912686,Biology,0,NotAnulled
21464260592,2,Polish,basic,2018,Room_13,big,19150622889,History,0,NotAnulled
21464260592,3,English,basic,2018,Room_12,big,36952721923,Polish,0,NotAnulled
21464260592,5,History,extended,2018,Room_3,big,18138552030,Polish,0,NotAnulled
21464260592,8,Geography,extended,2018,Room_15,small,7627861561,Chemistry,0,NotAnulled
21464260592,4,Physics,extended,2018,Room_16,small,99010112345,Physical Education,0,NotAnulled
21464260592,11,English,extended,2018,Room_7,small,88515543667,Biology,0,NotAnulled
21464260592,6,Biology,extended,2018,Room_21,big,73128415155,Geography,0,NotAnulled
21464260592,7,Chemistry,extended,2018,Room_11,small,15187984005,Biology,0,NotAnulled
17650808629,1,Mathematics,basic,2018,Room_19,small,81165531253,Geography,0,NotAnulled
17650808629,2,Polish,basic,2018,Room_5,big,19150622889,History,0,NotAnulled
17650808629,3,English,basic,2018,Room_7,small,50945643201,Physics,0,NotAnulled
17650808629,6,Biology,extended,2018,Room_17,big,97238058536,Chemistry,0,NotAnulled
83417541864,1,Mathematics,basic,2018,Room_18,small,73128415155,Geography,0,NotAnulled
83417541864,2,Polish,basic,2018,Room_16,small,15187984005,Biology,0,NotAnulled
83417541864,3,English,basic,2018,Room_2,big,88515543667,Biology,0,NotAnulled
83417541864,11,English,extended,2018,Room_1,big,26437583152,Polish,0,NotAnulled
83417541864,4,Physics,extended,2018,Room_21,big,81165531253,Geography,0,NotAnulled
83417541864,7,Chemistry,extended,2018,Room_21,big,99010112345,Physical Education,0,NotAnulled
64407850905,1,Mathematics,basic,2018,Room_19,small,23041778753,Physics,0,NotAnulled
64407850905,2,Polish,basic,2018,Room_18,small,60831350511,Biology,0,NotAnulled
64407850905,3,English,basic,2018,Room_2,big,23041778753,Physics,0,NotAnulled
64407850905,10,Polish,extended,2018,Room_12,big,97238058536,Chemistry,0,NotAnulled
64407850905,6,Biology,extended,2018,Room_9,small,73128415155,Geography,0,NotAnulled
64407850905,4,Physics,extended,2018,Room_13,big,75425501819,Polish,0,NotAnulled
64407850905,7,Chemistry,extended,2018,Room_6,small,60831350511,Biology,0,NotAnulled
64407850905,5,History,extended,2018,Room_10,small,41025702129,English,0,NotAnulled
90243623824,1,Mathematics,basic,2018,Room_12,big,52894468092,Geography,0,NotAnulled
90243623824,2,Polish,basic,2018,Room_5,big,81359177700,Geography,0,NotAnulled
90243623824,3,English,basic,2018,Room_14,small,23041778753,Physics,0,NotAnulled
90243623824,6,Biology,extended,2018,Room_1,big,50945643201,Physics,0,NotAnulled
45702582931,1,Mathematics,basic,2018,Room_19,small,41025702129,English,0,NotAnulled
45702582931,2,Polish,basic,2018,Room_14,small,81359177700,Geography,0,NotAnulled
45702582931,3,English,basic,2018,Room_14,small,26437583152,Polish,0,NotAnulled
45702582931,11,English,extended,2018,Room_3,big,76846326096,Geography,0,NotAnulled
45702582931,4,Physics,extended,2018,Room_8,small,76846326096,Geography,0,NotAnulled
45702582931,8,Geography,extended,2018,Room_18,small,60831350511,Biology,0,NotAnulled
1948728483,1,Mathematics,basic,2018,Room_17,big,24935803837,Geography,0,NotAnulled
1948728483,2,Polish,basic,2018,Room_3,big,51973405392,Physics,0,NotAnulled
1948728483,3,English,basic,2018,Room_11,small,15187984005,Biology,0,NotAnulled
1948728483,8,Geography,extended,2018,Room_17,big,8717912686,Biology,0,NotAnulled
1948728483,10,Polish,extended,2018,Room_17,big,73128415155,Geography,0,NotAnulled
1948728483,4,Physics,extended,2018,Room_7,small,97238058536,Chemistry,0,NotAnulled
1948728483,6,Biology,extended,2018,Room_13,big,95635941509,Geography,0,NotAnulled
1948728483,5,History,extended,2018,Room_20,small,58175080694,Polish,0,NotAnulled
1948728483,7,Chemistry,extended,2018,Room_3,big,18138552030,Polish,0,NotAnulled
69486780724,1,Mathematics,basic,2018,Room_6,small,8717912686,Biology,0,NotAnulled
69486780724,2,Polish,basic,2018,Room_10,small,60831350511,Biology,0,NotAnulled
69486780724,3,English,basic,2018,Room_11,small,7627861561,Chemistry,0,NotAnulled
69486780724,7,Chemistry,extended,2018,Room_9,small,36952721923,Polish,0,NotAnulled
69486780724,5,History,extended,2018,Room_6,small,76846326096,Geography,0,NotAnulled
69486780724,11,English,extended,2018,Room_2,big,24935803837,Geography,0,NotAnulled
69486780724,6,Biology,extended,2018,Room_17,big,51973405392,Physics,0,NotAnulled
71463743911,1,Mathematics,basic,2018,Room_18,small,76846326096,Geography,0,NotAnulled
71463743911,2,Polish,basic,2018,Room_5,big,15187984005,Biology,0,NotAnulled
71463743911,3,English,basic,2018,Room_12,big,24935803837,Geography,0,NotAnulled
71463743911,4,Physics,extended,2018,Room_21,big,8717912686,Biology,0,NotAnulled
24749795425,1,Mathematics,basic,2018,Room_19,small,67239597077,Physics,0,NotAnulled
24749795425,2,Polish,basic,2018,Room_16,small,7627861561,Chemistry,0,NotAnulled
